network_file,n_species,n_reactions,n_ercs,hierarchy_time,analysis_time,total_time,basic_synergies,maximal_synergies,fundamental_synergies,type1_complementarity,type2_complementarity,type3_complementarity,total_complementarity,synergy_efficiency,interaction_efficiency,total_productive,productivity_rate,synergy_density,complementarity_density,n_edges,hierarchy_density,avg_degree,n_levels,avg_level_size,max_level_size,level_variance,leaf_nodes,root_nodes,leaf_ratio,root_ratio,max_chain_length,hierarchy_depth_ratio,avg_branching,max_branching,n_cliques,avg_closure_size,ercs_per_species
RN_Ns_20_Norg_4_id_12.txt,20,42,4,0.0802152156829834,0.013235807418823242,0.09345102310180664,0,0,0,0,0,0,0,0.0,0.3333333333333333,0,0.0,0.0,0.0,3,0.5,1.5,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_13.txt,20,40,21,0.06869816780090332,10.039775133132935,10.108473300933838,75,75,22,41,58,13,112,0.29333333333333333,0.5333333333333333,134,1.1964285714285714,1.0476190476190477,5.333333333333333,29,0.1380952380952381,2.761904761904762,1,21,21,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_14.txt,20,34,13,0.037236928939819336,1.3401930332183838,1.3774299621582031,27,27,15,2,29,1,32,0.5555555555555556,0.6282051282051282,47,0.9591836734693877,1.1538461538461537,2.4615384615384617,17,0.21794871794871795,2.6153846153846154,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_16.txt,20,42,9,0.07575774192810059,0.14497900009155273,0.22073674201965332,4,4,2,0,5,1,6,0.5,0.4722222222222222,8,0.47058823529411764,0.2222222222222222,0.6666666666666666,11,0.3055555555555556,2.4444444444444446,1,9,9,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_17.txt,20,40,10,0.0975182056427002,0.7674472332000732,0.8649654388427734,14,14,7,9,6,5,20,0.5,0.4222222222222222,27,1.4210526315789473,0.7,2.0,15,0.3333333333333333,3.0,1,10,10,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_18.txt,20,40,11,0.07929587364196777,0.35283660888671875,0.4321324825286865,8,8,2,8,8,3,19,0.25,0.4,21,0.9545454545454546,0.18181818181818182,1.7272727272727273,15,0.2727272727272727,2.727272727272727,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_19.txt,20,36,15,0.05492234230041504,4.25876522064209,4.313687562942505,38,38,10,28,16,14,58,0.2631578947368421,0.4857142857142857,68,1.3333333333333333,0.6666666666666666,3.8666666666666667,20,0.19047619047619047,2.6666666666666665,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_4_id_21.txt,19,36,23,0.08420348167419434,29.084396362304688,29.168599843978882,124,124,56,73,68,25,166,0.45161290322580644,0.6126482213438735,222,1.4322580645161291,2.4347826086956523,7.217391304347826,38,0.15019762845849802,3.3043478260869565,1,23,23,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_5_id_20.txt,20,42,9,0.12251496315002441,0.05538439750671387,0.17789936065673828,0,0,0,0,7,0,7,0.0,0.3888888888888889,7,0.5,0.0,0.7777777777777778,10,0.2777777777777778,2.2222222222222223,1,9,9,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_5_id_3.txt,20,40,8,0.11304926872253418,0.051587581634521484,0.16463685035705566,1,1,1,0,2,0,2,1.0,0.25,3,0.42857142857142855,0.125,0.25,9,0.32142857142857145,2.25,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_5_id_7.txt,20,36,11,0.09246063232421875,0.09650063514709473,0.18896126747131348,4,4,2,0,7,1,8,0.5,0.21818181818181817,10,0.8333333333333334,0.18181818181818182,0.7272727272727273,14,0.2545454545454545,2.5454545454545454,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_10.txt,20,36,13,0.06232333183288574,1.2355411052703857,1.2978644371032715,28,28,6,0,13,5,18,0.21428571428571427,0.6153846153846154,24,0.5,0.46153846153846156,1.3846153846153846,18,0.23076923076923078,2.769230769230769,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_132.txt,20,40,13,0.07857441902160645,0.6308526992797852,0.7094271183013916,9,9,5,2,13,2,17,0.5555555555555556,0.47435897435897434,22,0.5945945945945946,0.38461538461538464,1.3076923076923077,16,0.20512820512820512,2.4615384615384617,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_135.txt,20,40,7,0.0733027458190918,0.05858349800109863,0.13188624382019043,1,1,1,0,4,0,4,1.0,0.38095238095238093,5,0.625,0.14285714285714285,0.5714285714285714,8,0.38095238095238093,2.2857142857142856,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_136.txt,20,29,16,0.03567838668823242,0.5166029930114746,0.552281379699707,7,7,4,4,22,1,27,0.5714285714285714,0.4166666666666667,31,0.62,0.25,1.6875,23,0.19166666666666668,2.875,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_137.txt,20,35,13,0.0688929557800293,0.26401829719543457,0.33291125297546387,5,5,2,3,16,1,20,0.4,0.3333333333333333,22,0.8461538461538461,0.15384615384615385,1.5384615384615385,21,0.2692307692307692,3.230769230769231,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_139.txt,20,35,15,0.09078359603881836,0.7271244525909424,0.8179080486297607,13,13,7,0,17,2,19,0.5384615384615384,0.3619047619047619,26,0.6842105263157895,0.4666666666666667,1.2666666666666666,22,0.20952380952380953,2.933333333333333,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_141.txt,20,30,13,0.05375361442565918,1.4287583827972412,1.4825119972229004,19,19,10,14,19,9,42,0.5263157894736842,0.5769230769230769,52,1.1555555555555554,0.7692307692307693,3.230769230769231,13,0.16666666666666666,2.0,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_142.txt,20,34,21,0.05163073539733887,5.004881858825684,5.0565125942230225,57,51,12,33,46,7,86,0.21052631578947367,0.48095238095238096,98,0.9702970297029703,0.5714285714285714,4.095238095238095,33,0.15714285714285714,3.142857142857143,1,21,21,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_145.txt,20,30,7,0.0497441291809082,0.02061152458190918,0.07035565376281738,0,0,0,0,1,0,1,0.0,0.23809523809523808,1,0.2,0.0,0.14285714285714285,6,0.2857142857142857,1.7142857142857142,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_146.txt,20,31,21,0.03724360466003418,24.93266272544861,24.969906330108643,126,124,39,67,54,13,134,0.30952380952380953,0.6428571428571429,173,1.2814814814814814,1.8571428571428572,6.380952380952381,30,0.14285714285714285,2.857142857142857,1,21,21,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_147.txt,20,31,19,0.06157183647155762,2.3885629177093506,2.450134754180908,29,29,8,27,18,10,55,0.27586206896551724,0.391812865497076,63,0.9402985074626866,0.42105263157894735,2.8947368421052633,25,0.14619883040935672,2.6315789473684212,1,19,19,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_148.txt,20,33,7,0.057549476623535156,0.048529624938964844,0.1060791015625,2,2,1,1,2,1,4,0.5,0.2857142857142857,5,0.8333333333333334,0.14285714285714285,0.5714285714285714,7,0.3333333333333333,2.0,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_150.txt,20,28,17,0.041578054428100586,3.2514734268188477,3.2930514812469482,65,63,11,27,38,9,74,0.16923076923076924,0.625,85,1.0,0.6470588235294118,4.352941176470588,18,0.1323529411764706,2.1176470588235294,1,17,17,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_153.txt,20,31,13,0.04378056526184082,0.4812631607055664,0.5250437259674072,10,10,4,9,8,2,19,0.4,0.38461538461538464,23,0.7666666666666667,0.3076923076923077,1.4615384615384615,16,0.20512820512820512,2.4615384615384617,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_154.txt,20,32,14,0.05185508728027344,0.45386481285095215,0.5057199001312256,12,12,4,3,22,1,26,0.3333333333333333,0.45054945054945056,30,0.7317073170731707,0.2857142857142857,1.8571428571428572,18,0.1978021978021978,2.5714285714285716,1,14,14,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_155.txt,20,33,14,0.05832386016845703,2.373187780380249,2.431511640548706,30,30,8,18,3,10,31,0.26666666666666666,0.4175824175824176,39,1.0263157894736843,0.5714285714285714,2.2142857142857144,19,0.2087912087912088,2.7142857142857144,1,14,14,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_157.txt,20,36,6,0.06787443161010742,0.08687019348144531,0.15474462509155273,2,2,1,2,0,0,2,0.5,0.4,3,0.5,0.16666666666666666,0.3333333333333333,6,0.4,2.0,1,6,6,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_159.txt,19,30,7,0.05428051948547363,0.041779518127441406,0.09606003761291504,0,0,0,0,3,0,3,0.0,0.42857142857142855,3,0.3333333333333333,0.0,0.42857142857142855,8,0.38095238095238093,2.2857142857142856,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_161.txt,20,34,21,0.046834707260131836,30.998894929885864,31.045729637145996,182,182,85,47,46,18,111,0.46703296703296704,0.6142857142857143,196,1.5193798449612403,4.0476190476190474,5.285714285714286,34,0.1619047619047619,3.238095238095238,1,21,21,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_162.txt,20,32,14,0.0529026985168457,1.8899867534637451,1.9428894519805908,26,26,13,22,24,13,59,0.5,0.6263736263736264,72,1.263157894736842,0.9285714285714286,4.214285714285714,17,0.18681318681318682,2.4285714285714284,1,14,14,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_164.txt,19,34,9,0.056206703186035156,0.04183244705200195,0.09803915023803711,0,0,0,0,3,0,3,0.0,0.3888888888888889,3,0.21428571428571427,0.0,0.3333333333333333,12,0.3333333333333333,2.6666666666666665,1,9,9,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_166.txt,20,34,8,0.06134939193725586,0.0845947265625,0.14594411849975586,4,4,1,1,6,0,7,0.25,0.4642857142857143,8,0.6153846153846154,0.125,0.875,9,0.32142857142857145,2.25,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_6_id_9.txt,20,34,17,0.046866416931152344,3.0338714122772217,3.080737829208374,34,34,12,18,16,7,41,0.35294117647058826,0.39705882352941174,53,0.9814814814814815,0.7058823529411765,2.411764705882353,23,0.16911764705882354,2.7058823529411766,1,17,17,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_133.txt,20,40,22,0.05379629135131836,36.32035183906555,36.37414813041687,126,121,64,92,30,25,147,0.5079365079365079,0.6753246753246753,211,1.3525641025641026,2.909090909090909,6.681818181818182,25,0.10822510822510822,2.272727272727273,1,22,22,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_134.txt,20,38,12,0.1641547679901123,0.3797018527984619,0.5438566207885742,4,4,3,3,5,1,9,0.75,0.30303030303030304,12,0.6,0.25,0.75,15,0.22727272727272727,2.5,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_143.txt,20,32,12,0.06938624382019043,0.8897960186004639,0.9591822624206543,16,16,8,4,5,10,19,0.5,0.36363636363636365,27,1.125,0.6666666666666666,1.5833333333333333,14,0.21212121212121213,2.3333333333333335,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_144.txt,20,32,12,0.09079957008361816,0.7683999538421631,0.8591995239257812,12,12,6,3,8,2,13,0.5,0.4696969696969697,19,0.6129032258064516,0.5,1.0833333333333333,17,0.25757575757575757,2.8333333333333335,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_156.txt,20,38,12,0.07553887367248535,0.14594650268554688,0.22148537635803223,4,4,3,1,1,1,3,0.75,0.15151515151515152,6,0.6,0.25,0.25,14,0.21212121212121213,2.3333333333333335,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_158.txt,20,35,12,0.07746362686157227,0.7116260528564453,0.7890896797180176,13,13,7,12,14,0,26,0.5384615384615384,0.5606060606060606,33,0.8918918918918919,0.5833333333333334,2.1666666666666665,12,0.18181818181818182,2.0,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_7_id_160.txt,20,30,10,0.06114816665649414,0.1061105728149414,0.16725873947143555,3,3,1,0,0,1,1,0.3333333333333333,0.26666666666666666,2,0.16666666666666666,0.1,0.1,12,0.26666666666666666,2.4,1,10,10,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_138.txt,20,30,13,0.08158135414123535,0.3236401081085205,0.40522146224975586,4,4,1,3,20,0,23,0.25,0.5512820512820513,24,0.5581395348837209,0.07692307692307693,1.7692307692307692,16,0.20512820512820512,2.4615384615384617,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_140.txt,20,39,4,0.09655165672302246,0.019096851348876953,0.11564850807189941,0,0,0,0,0,0,0,0.0,0.5,0,0.0,0.0,0.0,3,0.5,1.5,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_149.txt,20,32,15,0.05307412147521973,0.7471415996551514,0.8002157211303711,14,14,7,9,2,7,18,0.5,0.3523809523809524,25,0.6756756756756757,0.4666666666666667,1.2,19,0.18095238095238095,2.533333333333333,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_15.txt,20,38,16,0.06709527969360352,0.590733528137207,0.6578288078308105,11,11,3,8,12,0,20,0.2727272727272727,0.35,23,0.5476190476190477,0.1875,1.25,22,0.18333333333333332,2.75,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_151.txt,20,32,7,0.049498796463012695,0.05515003204345703,0.10464882850646973,0,0,0,0,0,0,0,0.0,0.5238095238095238,0,0.0,0.0,0.0,7,0.3333333333333333,2.0,1,7,7,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_152.txt,20,29,13,0.04752373695373535,0.8675408363342285,0.9150645732879639,17,17,6,7,17,2,26,0.35294117647058826,0.5384615384615384,32,0.7619047619047619,0.46153846153846156,2.0,19,0.24358974358974358,2.923076923076923,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_163.txt,20,33,15,0.060651302337646484,1.577071189880371,1.6377224922180176,25,25,12,20,11,1,32,0.48,0.4380952380952381,44,0.9565217391304348,0.8,2.1333333333333333,19,0.18095238095238095,2.533333333333333,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_8_id_165.txt,20,33,11,0.04513359069824219,0.14647293090820312,0.1916065216064453,3,3,2,1,10,0,11,0.6666666666666666,0.43636363636363634,13,0.5416666666666666,0.18181818181818182,1.0,14,0.2545454545454545,2.5454545454545454,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_20_Norg_9_id_4.txt,20,36,13,0.06785821914672852,2.03251314163208,2.1003713607788086,19,19,8,18,11,10,39,0.42105263157894735,0.5512820512820513,47,1.0930232558139534,0.6153846153846154,3.0,14,0.1794871794871795,2.1538461538461537,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_12_id_123.txt,24,36,15,0.060159921646118164,2.1221530437469482,2.1823129653930664,28,28,9,20,13,6,39,0.32142857142857145,0.5428571428571428,48,0.8421052631578947,0.6,2.6,19,0.18095238095238095,2.533333333333333,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_12_id_193.txt,25,37,15,0.056433677673339844,1.7728908061981201,1.82932448387146,30,30,12,18,29,2,49,0.4,0.6857142857142857,61,0.8472222222222222,0.8,3.2666666666666666,18,0.17142857142857143,2.4,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_14_id_206.txt,25,37,26,0.04400134086608887,28.266128540039062,28.31012988090515,120,120,22,115,80,11,206,0.18333333333333332,0.7046153846153846,228,0.9956331877729258,0.8461538461538461,7.923076923076923,31,0.09538461538461539,2.3846153846153846,1,26,26,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_17_id_174.txt,25,36,22,0.05741167068481445,7.800340175628662,7.857751846313477,65,65,18,68,42,15,125,0.27692307692307694,0.5800865800865801,143,1.0671641791044777,0.8181818181818182,5.681818181818182,30,0.12987012987012986,2.727272727272727,1,22,22,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_172.txt,25,40,13,0.09787917137145996,0.2721130847930908,0.3699922561645508,5,5,3,3,5,1,9,0.6,0.3076923076923077,12,0.5,0.23076923076923078,0.6923076923076923,15,0.19230769230769232,2.3076923076923075,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_176.txt,25,40,11,0.09964179992675781,0.10394287109375,0.2035846710205078,0,0,0,0,7,0,7,0.0,0.34545454545454546,7,0.3684210526315789,0.0,0.6363636363636364,12,0.21818181818181817,2.1818181818181817,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_177.txt,25,38,15,0.07761216163635254,1.610471248626709,1.6880834102630615,24,24,12,21,23,9,53,0.5,0.5714285714285714,65,1.0833333333333333,0.8,3.533333333333333,16,0.1523809523809524,2.1333333333333333,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_178.txt,25,40,18,0.06457877159118652,4.444544315338135,4.509123086929321,51,51,12,33,37,3,73,0.23529411764705882,0.5490196078431373,85,1.0119047619047619,0.6666666666666666,4.055555555555555,25,0.16339869281045752,2.7777777777777777,1,18,18,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_179.txt,24,36,18,0.07823324203491211,3.412902593612671,3.491135835647583,38,38,8,24,28,20,72,0.21052631578947367,0.47058823529411764,80,1.1111111111111112,0.4444444444444444,4.0,23,0.1503267973856209,2.5555555555555554,1,18,18,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_183.txt,25,39,13,0.0851297378540039,0.35144591331481934,0.43657565116882324,7,7,5,8,21,0,29,0.7142857142857143,0.46153846153846156,34,0.9444444444444444,0.38461538461538464,2.230769230769231,19,0.24358974358974358,2.923076923076923,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_184.txt,24,35,12,0.061631202697753906,0.5764310359954834,0.6380622386932373,8,8,7,7,15,3,25,0.875,0.5151515151515151,32,0.9411764705882353,0.5833333333333334,2.0833333333333335,13,0.19696969696969696,2.1666666666666665,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_185.txt,24,35,15,0.05606532096862793,3.1159446239471436,3.1720099449157715,29,29,13,22,23,7,52,0.4482758620689655,0.5619047619047619,65,1.1016949152542372,0.8666666666666667,3.466666666666667,18,0.17142857142857143,2.4,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_186.txt,24,37,16,0.055474281311035156,2.8013155460357666,2.8567898273468018,44,44,15,27,33,6,66,0.3409090909090909,0.5916666666666667,81,1.1408450704225352,0.9375,4.125,22,0.18333333333333332,2.75,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_188.txt,25,35,24,0.036980390548706055,14.219425678253174,14.25640606880188,113,113,30,62,93,9,164,0.26548672566371684,0.6847826086956522,194,1.0264550264550265,1.25,6.833333333333333,37,0.13405797101449277,3.0833333333333335,1,24,24,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_191.txt,24,35,19,0.05879998207092285,2.0086143016815186,2.0674142837524414,21,21,10,11,43,5,59,0.47619047619047616,0.4502923976608187,69,0.8961038961038961,0.5263157894736842,3.1052631578947367,23,0.13450292397660818,2.4210526315789473,1,19,19,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_192.txt,25,42,17,0.10351037979125977,1.4791834354400635,1.5826938152313232,14,14,8,16,22,3,41,0.5714285714285714,0.39705882352941174,49,0.9074074074074074,0.47058823529411764,2.411764705882353,22,0.16176470588235295,2.588235294117647,1,17,17,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_194.txt,25,41,24,0.06862258911132812,88.57313847541809,88.64176106452942,353,353,104,94,52,23,169,0.29461756373937675,0.5869565217391305,273,1.6851851851851851,4.333333333333333,7.041666666666667,38,0.13768115942028986,3.1666666666666665,1,24,24,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_195.txt,25,40,12,0.10649538040161133,0.6853861808776855,0.7918815612792969,12,12,6,1,12,0,13,0.5,0.5151515151515151,19,0.5588235294117647,0.5,1.0833333333333333,15,0.22727272727272727,2.5,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_198.txt,25,38,16,0.06656908988952637,4.560387849807739,4.626956939697266,63,63,21,19,24,11,54,0.3333333333333333,0.625,75,1.0,1.3125,3.375,22,0.18333333333333332,2.75,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_200.txt,25,36,13,0.07660388946533203,0.8314361572265625,0.9080400466918945,18,18,8,11,24,0,35,0.4444444444444444,0.5384615384615384,43,1.0238095238095237,0.6153846153846154,2.6923076923076925,15,0.19230769230769232,2.3076923076923075,1,13,13,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_201.txt,25,37,27,0.060266733169555664,34.34363055229187,34.403897285461426,172,172,39,62,122,23,207,0.22674418604651161,0.6695156695156695,246,1.0468085106382978,1.4444444444444444,7.666666666666667,41,0.1168091168091168,3.037037037037037,1,27,27,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_202.txt,25,42,10,0.11106109619140625,0.052316904067993164,0.16337800025939941,0,0,0,0,0,0,0,0.0,0.2,0,0.0,0.0,0.0,11,0.24444444444444444,2.2,1,10,10,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_204.txt,25,35,15,0.05791425704956055,0.5699121952056885,0.627826452255249,8,8,4,4,41,0,45,0.5,0.5523809523809524,49,0.8448275862068966,0.26666666666666666,3.0,17,0.1619047619047619,2.2666666666666666,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_207.txt,25,39,9,0.0809779167175293,0.14564990997314453,0.22662782669067383,1,1,1,1,11,1,13,1.0,0.6111111111111112,14,0.6363636363636364,0.1111111111111111,1.4444444444444444,9,0.25,2.0,1,9,9,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_209.txt,25,40,15,0.0915529727935791,0.37916135787963867,0.4707143306732178,7,7,3,2,16,0,18,0.42857142857142855,0.34285714285714286,21,0.5833333333333334,0.2,1.2,18,0.17142857142857143,2.4,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_210.txt,25,37,26,0.050350189208984375,42.04002857208252,42.090378761291504,186,186,53,104,63,22,189,0.2849462365591398,0.6276923076923077,242,1.1862745098039216,2.0384615384615383,7.269230769230769,37,0.11384615384615385,2.8461538461538463,1,26,26,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_6_id_211.txt,24,38,16,0.06069159507751465,0.8118669986724854,0.87255859375,12,12,4,0,33,5,38,0.3333333333333333,0.5916666666666667,42,0.5915492957746479,0.25,2.375,22,0.18333333333333332,2.75,1,16,16,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_114.txt,25,38,11,0.08860492706298828,0.17048931121826172,0.25909423828125,6,6,1,4,4,0,8,0.16666666666666666,0.4,9,0.4090909090909091,0.09090909090909091,0.7272727272727273,13,0.23636363636363636,2.3636363636363638,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_117.txt,25,44,20,0.08232283592224121,3.8250248432159424,3.9073476791381836,39,39,16,15,44,5,64,0.41025641025641024,0.4421052631578947,80,0.9523809523809523,0.8,3.2,27,0.14210526315789473,2.7,1,20,20,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_131.txt,24,42,12,0.10022234916687012,0.16460514068603516,0.2648274898529053,1,1,1,1,12,0,13,1.0,0.36363636363636365,14,0.5833333333333334,0.08333333333333333,1.0833333333333333,15,0.22727272727272727,2.5,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_169.txt,25,37,12,0.07556295394897461,1.0436561107635498,1.1192190647125244,16,16,12,19,14,1,34,0.75,0.5757575757575758,46,1.2105263157894737,1.0,2.8333333333333335,14,0.21212121212121213,2.3333333333333335,1,12,12,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_182.txt,25,40,20,0.06830239295959473,4.166273593902588,4.234575986862183,69,69,15,48,6,33,87,0.21739130434782608,0.42105263157894735,102,1.275,0.75,4.35,28,0.14736842105263157,2.8,1,20,20,0,0,0,0,0,0,0,0,0,1,0,0
RN_Ns_25_Norg_7_id_190.txt,25,38,19,0.053453922271728516,5.02662467956543,5.080078601837158,41,41,14,22,39,11,72,0.34146341463414637,0.6023391812865497,86,0.8349514563106796,0.7368421052631579,3.789473684210526,23,0.13450292397660818,2.4210526315789473,1,19,19,0,0,0,0,0,0,0,0,0,1,0,0
