scenario,strategy,peace_budget,ag_budget,climate,feasible,objective,violence_reduction,budget_used_pct,flux_r1,flux_r2,flux_r3,flux_r4,flux_r5,flux_r6,flux_r7,flux_r8,flux_r9,flux_r10,flux_r11,flux_r12,flux_r13,flux_r14,flux_r15,flux_r16,flux_r17,flux_r18,flux_r19,flux_r20,flux_r21,flux_r22,flux_r23,flux_r24,flux_r25,flux_r26,flux_r27,flux_r28,flux_r29,flux_r30,flux_r31,flux_r32,flux_r33,flux_r34,flux_r35,flux_r36
Moderate_Conflict,Multi-Pronged,50,20,Harsh,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Harsh,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Harsh,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,50,20,Normal,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Normal,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Normal,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,50,20,Favorable,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Favorable,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Favorable,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Harsh,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,100,30,Harsh,True,0.7970005663507463,100.0,12.78467635074627,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,100,30,Harsh,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Normal,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,100,30,Normal,True,0.7970005663507463,100.0,12.78467635074627,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,100,30,Normal,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Favorable,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,100,30,Favorable,True,0.7970005663507463,100.0,12.78467635074627,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,100,30,Favorable,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,20,10,Harsh,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,20,10,Harsh,True,0.39654668185714287,100.0,14.512709285714283,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,20,10,Harsh,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,20,10,Normal,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,20,10,Normal,True,0.39654668185714287,100.0,14.512709285714283,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,20,10,Normal,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,20,10,Favorable,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,20,10,Favorable,True,0.39654668185714287,100.0,14.512709285714283,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,20,10,Favorable,True,0.39492320324456565,100.0,6.395316222828204,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
