scenario,strategy,peace_budget,ag_budget,climate,feasible,objective,violence_reduction,budget_used_pct,flux_r1,flux_r2,flux_r3,flux_r4,flux_r5,flux_r6,flux_r7,flux_r8,flux_r9,flux_r10,flux_r11,flux_r12,flux_r13,flux_r14,flux_r15,flux_r16,flux_r17,flux_r18,flux_r19,flux_r20,flux_r21,flux_r22,flux_r23,flux_r24,flux_r25,flux_r26,flux_r27,flux_r28,flux_r29,flux_r30,flux_r31,flux_r32,flux_r33,flux_r34,flux_r35,flux_r36
Early_Warning,Multi-Pronged,30,15,Harsh,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,30,15,Harsh,True,0.39654668185714287,100.0,9.675139523809523,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,30,15,Harsh,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,30,15,Normal,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,30,15,Normal,True,0.39654668185714287,100.0,9.675139523809523,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,30,15,Normal,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,30,15,Favorable,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,30,15,Favorable,True,0.39654668185714287,100.0,9.675139523809523,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,30,15,Favorable,True,0.39492320324456565,100.0,4.2635441485521355,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,50,20,Harsh,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,50,20,Harsh,True,0.39654668185714287,100.0,5.805083714285714,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,50,20,Harsh,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,50,20,Normal,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,50,20,Normal,True,0.39654668185714287,100.0,5.805083714285714,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,50,20,Normal,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,50,20,Favorable,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,50,20,Favorable,True,0.39654668185714287,100.0,5.805083714285714,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,50,20,Favorable,True,0.39492320324456565,100.0,2.5581264891312814,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,100,30,Harsh,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,100,30,Harsh,True,0.39654668185714287,100.0,2.902541857142857,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,100,30,Harsh,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,100,30,Normal,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,100,30,Normal,True,0.39654668185714287,100.0,2.902541857142857,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,100,30,Normal,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Multi-Pronged,100,30,Favorable,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.4708356,1.42125,0.0,0.0,0.0,0.2298,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Security-Only,100,30,Favorable,True,0.39654668185714287,100.0,2.902541857142857,0.0,0.0,0.0,18.76125,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.4618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.040635586,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,DDR-Only,100,30,Favorable,True,0.39492320324456565,100.0,1.2790632445656407,0.0,0.0,0.0,0.0,0.0,0.0,0.00063558577,0.0,0.0,0.0,0.0,0.0,0.0,7.7006356,1.42125,0.0,0.0,0.0,0.0,0.0,0.040635586,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Economic-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.732904,0.22245502,0.0,0.00063558577,0.0,0.11783272,0.0,0.0,0.0,0.0,7.6883461,1.42125,0.0,0.0,0.0,0.0,0.028346063,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Governance-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
Early_Warning,Land-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,18.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,1.42125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.03375,0.0,0.0,0.0,0.0,0.0
